,index,size,option,root,dtx,expiry_date,strike,pc,price,theo,side,exch,date,date_time,volume,cond,ivol,ivol_chg,delta,spot,spot_chg,vega_dollar,cond_extra,hilo,events,bid,ask,open_int,bid_exch,bid_size,ask_size,ask_exch
1331,13057,500,FREE230421C00002500,FREE,56,2023-04-21,2.5,C,1.1,1.12837,1,[MIAX],2023-02-24,2023-02-24 11:43:16.136000-05:00,500,AUCT,0.966607,0.150607,0.85413,3.495,0.005,153.0,OPENING,,,0.7,1.15,265,CBOE,290.0,79.0,BZX
1332,13064,640,EWBC230317C00080000,EWBC,21,2023-03-17,80.0,C,0.66,0.876371,-1,[BOX],2023-02-24,2023-02-24 12:05:07.516000-05:00,640,FLR,0.257104,-0.029239,0.257813,75.905,-0.415,3814.0,OPENING,,,0.55,1.2,87,PHLX,191.0,147.0,PHLX
1333,13065,763,LITE230317P00055000,LITE,21,2023-03-17,55.0,P,2.3,2.27294,2,[MULTI],2023-02-24,2023-02-24 12:06:41.939000-05:00,815,,0.413051,0.027713,-0.499709,54.63,-3.27,3999.0,OPENING,,,2.0,2.3,294,AMEX,2.0,30.0,NOM
1334,13073,2000,EXPE230317P00070000,EXPE,21,2023-03-17,70.0,P,0.08,0.040097,2,[MULTI],2023-02-24,2023-02-24 12:43:02.164000-05:00,2000,,0.765117,0.039773,-0.01186,104.23,-2.68,1558.0,OPENING,,,0.0,0.08,7,NOM,0.0,572.0,CBOE
1335,13074,4000,EUFN230317C00021000,EUFN,21,2023-03-17,21.0,C,0.06,0.096017,-1,MIAX,2023-02-24,2023-02-24 13:14:43.634000-05:00,4000,ISO/AUCT,0.24889,-0.00643,0.111349,19.435,-0.275,3622.0,OPENING,,,0.0,0.2,12,NOM,0.0,610.0,PHLX
1336,13083,2210,GATO230519P00002500,GATO,84,2023-05-19,2.5,P,0.15,0.101175,2,[MULTI],2023-02-24,2023-02-24 13:59:25.228000-05:00,2210,,1.10907,0.064996,-0.10921,4.185,-0.325,828.0,OPENING,,,0.05,0.15,64,PHLX,1.0,192.0,AMEX
1337,13084,1000,MEOH230317C00050000,MEOH,21,2023-03-17,50.0,C,1.3,1.22504,1,CBOE,2023-02-24,2023-02-24 13:59:41.426000-05:00,1022,FLR,0.436633,-0.005189,0.391575,48.37,0.73,4423.0,OPENING,,,1.05,1.4,185,CBOE,129.0,71.0,NOM
1338,13086,4400,GATO230519P00002500,GATO,84,2023-05-19,2.5,P,0.15,0.12481,2,[MULTI],2023-02-24,2023-02-24 14:06:55.498000-05:00,9187,,1.11617,0.072104,-0.108683,4.185,-0.325,1645.0,OPENING,,,0.1,0.15,64,C2,33.0,1533.0,C2
1339,13091,882,SCU230317P00007500,SCU,21,2023-03-17,7.5,P,0.35,0.419006,-2,EMLD,2023-02-24,2023-02-24 14:26:37.706000-05:00,1060,,0.938081,0.430636,-0.271278,8.345,-0.205,587.0,OPENING,,,0.35,0.55,19,EMLD,882.0,36.0,BOX
1340,13095,15000,PACB230421C00009000,PACB,56,2023-04-21,9.0,C,0.9,0.998656,-2,PHLX,2023-02-24,2023-02-24 14:43:58.374000-05:00,15000,FLR,0.706023,-0.066791,0.532259,8.765,-0.525,20534.0,OPENING,,,0.9,1.05,0,PHLX,236.0,1038.0,AMEX
1341,13099,1700,OMEX230317P00003000,OMEX,21,2023-03-17,3.0,P,0.15,0.172851,-2,PHLX,2023-02-24,2023-02-24 15:02:11.173000-05:00,2000,FLR,0.909232,-0.817908,-0.291029,3.33,0.21,463.0,OPENING,,,0.15,0.75,4,PHLX,138.0,303.0,PHLX
1342,13111,500,MYRG230421C00125000,MYRG,56,2023-04-21,125.0,C,3.68,3.25874,1,CBOE,2023-02-24,2023-02-24 15:40:08.993000-05:00,500,SPRD/CROSS,0.33167,-0.017675,0.373589,118.23,6.05,8768.0,OPENING,,,2.6,3.9,6,CBOE,9.0,34.0,PHLX
1343,13112,500,MYRG230421P00110000,MYRG,56,2023-04-21,110.0,P,2.13,2.4967,-1,CBOE,2023-02-24,2023-02-24 15:40:08.993000-05:00,500,SPRD/CROSS,0.30507,-0.009893,-0.242431,118.23,6.05,7260.0,OPENING,,,1.5,3.4,0,PHLX,24.0,43.0,PHLX
1344,13114,500,TWM230317C00017000,TWM,21,2023-03-17,17.0,C,0.14,0.100084,1,MRX,2023-02-24,2023-02-24 15:46:53.199000-05:00,506,AUCT,0.602844,-0.024369,0.142382,14.395,0.345,389.0,OPENING,,,0.05,0.15,22,PHLX,4137.0,180.0,ISE
1345,13116,500,TWM230317C00017000,TWM,21,2023-03-17,17.0,C,0.15,0.126007,2,[MULTI],2023-02-24,2023-02-24 15:47:55.642000-05:00,1006,,0.613816,-0.013397,0.148417,14.405,0.355,400.0,OPENING,,,0.1,0.15,22,EMLD,27.0,246.0,ISE
1346,13117,500,TWM230317C00017000,TWM,21,2023-03-17,17.0,C,0.14,0.126788,1,PHLX,2023-02-24,2023-02-24 15:48:51.789000-05:00,1506,AUCT,0.598331,-0.028882,0.143045,14.415,0.365,391.0,OPENING,,,0.1,0.15,22,EMLD,27.0,294.0,ISE
1347,13122,1611,SVC230421C00012500,SVC,56,2023-04-21,12.5,C,0.199975,0.174694,2,[MULTI],2023-02-24,2023-02-24 15:50:11.232000-05:00,1861,,0.449971,0.049903,0.212726,10.595,-0.055,1911.0,OPENING,,,0.15,0.2,501,MPRL,4.0,73.0,BOX
1348,13123,500,TWM230317C00017000,TWM,21,2023-03-17,17.0,C,0.15,0.100968,2,PHLX,2023-02-24,2023-02-24 15:50:32.466000-05:00,2006,AUCT,0.611098,-0.016115,0.14884,14.415,0.365002,401.0,OPENING,,,0.05,0.15,22,PHLX,5374.0,442.0,GEMX
1349,13126,523,ZUMZ230317P00020000,ZUMZ,21,2023-03-17,20.0,P,0.45,0.42512,2,[MULTI],2023-02-24,2023-02-24 15:55:46.010000-05:00,3539,,0.825603,0.126958,-0.165536,23.76,-0.82,742.0,OPENING,,,0.4,0.45,45,GEMX,16.0,157.0,PHLX
1350,13159,9237,TTE230421C00065000,TTE,53,2023-04-21,65.0,C,1.1,1.21906,-2,AMEX,2023-02-27,2023-02-27 10:29:42.519000-05:00,10000,FLR,0.22323,-0.011226,0.335323,62.68,0.08,79604.0,OPENING,,,1.1,1.35,322,PHLX,264.0,505.0,PHLX
1351,13165,2000,EIX230317P00065000,EIX,18,2023-03-17,65.0,P,0.3,0.336863,-2,BOX,2023-02-27,2023-02-27 10:47:49.591000-05:00,2001,SPRD/FLR,0.266891,-0.00767,-0.140899,69.135,0.505,7000.0,OPENING,,,0.3,0.4,637,PHLX,36.0,55.0,PHLX
1352,13188,2390,IQV230421C00250000,IQV,53,2023-04-21,250.0,C,0.575,0.944971,-1,[PHLX],2023-02-27,2023-02-27 11:29:48.533000-05:00,2391,FLR,0.264873,-0.055215,0.063316,211.215,1.675,24706.0,OPENING,,,0.45,1.45,1,PHLX,59.0,94.0,PHLX
1353,13190,4800,ISRG230421C00270000,ISRG,53,2023-04-21,270.0,C,1.1,1.23063,-1,[ARCA],2023-02-27,2023-02-27 11:40:18.678000-05:00,5299,FLR,0.275905,-0.010094,0.100927,232.735,1.685,76870.0,OPENING,,,1.05,1.4,744,PHLX,101.0,17.0,BOX
1354,13195,33315,SLB230421C00065000,SLB,53,2023-04-21,65.0,C,0.33,0.358061,-2,[ARCA],2023-02-27,2023-02-27 11:48:16.622000-05:00,36317,FLR,0.34246,-0.013539,0.104947,54.235,0.315,127083.0,OPENING,,,0.33,0.39,234,GEMX,5.0,770.0,PHLX
1355,13198,4135,TMO230421C00600000,TMO,53,2023-04-21,600.0,C,2.85,4.18153,-1,BOX,2023-02-27,2023-02-27 11:54:32.843000-05:00,4195,FLR,0.203961,-0.015344,0.138913,545.465,2.675,194756.0,OPENING,,,2.05,6.4,125,BOX,20.0,30.0,BOX
1356,13200,3000,LUNG230421C00012500,LUNG,53,2023-04-21,12.5,C,0.65,1.01938,-1,PHLX,2023-02-27,2023-02-27 12:07:50.273000-05:00,3000,FLR,0.614324,-0.169679,0.397636,11.255,0.885,4996.0,OPENING,,,0.6,1.35,0,CBOE,22.0,30.0,NOM
1357,13203,3690,NOW230421C00530000,NOW,53,2023-04-21,530.0,C,1.8,2.03009,-2,ISE,2023-02-27,2023-02-27 12:23:53.060000-05:00,3691,CROSS,0.348783,-0.009353,0.075733,430.21,4.62,87895.0,OPENING,,,1.8,2.25,3,PHLX,30.0,59.0,PHLX
1358,13205,11576,UNP230421C00245000,UNP,53,2023-04-21,245.0,C,0.15,0.276877,-2,PHLX,2023-02-27,2023-02-27 12:29:39.188000-05:00,12395,FLR,0.188499,-0.067832,0.027485,211.15,18.43,63683.0,OPENING,,,0.15,0.4,0,PHLX,270.0,478.0,PHLX
1359,13209,11385,NKE230421C00145000,NKE,53,2023-04-21,145.0,C,0.3,0.315773,-2,PHLX,2023-02-27,2023-02-27 12:36:40.524000-05:00,13617,LATE,0.305309,-0.00587,0.055059,118.904,0.86436,58914.0,OPENING,,,0.3,0.33,1131,C2,173.0,124.0,C2
1360,13211,531,MCO230421C00330000,MCO,53,2023-04-21,330.0,C,0.9,0.928789,-2,[MULTI],2023-02-27,2023-02-27 12:37:08.664000-05:00,4782,,0.223679,-0.030245,0.084117,290.12,0.88,9371.0,OPENING,,,0.9,0.95,12,PHLX,185.0,1.0,ARCA
1361,13216,8715,WM230421C00165000,WM,53,2023-04-21,165.0,C,0.35,0.428222,-2,AMEX,2023-02-27,2023-02-27 12:48:58.616000-05:00,8733,FLR,0.158277,-0.009706,0.087478,151.26,-0.05,83410.0,OPENING,,,0.35,0.5,970,PHLX,195.0,350.0,PHLX
1362,13220,900,ASTL230519C00007500,ASTL,81,2023-05-19,7.5,C,0.76,0.542417,1,[BOX],2023-02-27,2023-02-27 13:01:20.663000-05:00,960,FLR,0.577825,0.07719,0.530971,7.615,0.205,1225.0,OPENING,,,0.6,0.8,594,CBOE,465.0,51.0,PHLX
1363,13226,500,HCAT230317C00015000,HCAT,18,2023-03-17,15.0,C,0.75,0.410795,1,AMEX,2023-02-27,2023-02-27 13:17:35.100000-05:00,508,SPRD/FLR,1.15623,0.05907,0.36589,13.425,-0.055,557.0,OPENING,,,0.45,0.9,24,ARCA,2.0,197.0,AMEX
1364,13227,500,HCAT230317P00012500,HCAT,18,2023-03-17,12.5,P,0.6,0.619749,-1,AMEX,2023-02-27,2023-02-27 13:17:35.100000-05:00,563,SPRD/FLR,0.822265,-0.298585,-0.332446,13.425,-0.055,539.0,OPENING,,,0.4,1.65,2,BOX,36.0,876.0,EDGX
1365,13231,2000,LESL230317C00014000,LESL,18,2023-03-17,14.0,C,0.22,0.210804,1,MIAX,2023-02-27,2023-02-27 13:24:36.799000-05:00,2020,AUCT,0.518164,0.053207,0.260525,12.945,0.034991,1871.0,OPENING,,,0.15,0.25,297,EMLD,16.0,98.0,PHLX
1366,13235,1001,CUBE230421C00050000,CUBE,53,2023-04-21,50.0,C,1.09995,0.728124,2,[MULTI],2023-02-27,2023-02-27 13:41:03.885000-05:00,1219,ISO,0.342464,0.07232,0.310585,46.28,0.56,6196.0,OPENING,,,0.35,1.1,0,MPRL,10.0,161.0,MPRL
1367,13239,586,CUBE230421C00050000,CUBE,53,2023-04-21,50.0,C,1.3,1.27639,2,[MULTI],2023-02-27,2023-02-27 13:46:09.002000-05:00,4459,ISO,0.372813,0.102669,0.330732,46.495,0.775,3727.0,OPENING,,,1.25,1.3,0,BZX,2.0,387.0,PHLX
1368,13246,750,AMJ230317C00021000,AMJ,18,2023-03-17,21.0,C,2.05,1.945,1,PHLX,2023-02-27,2023-02-27 14:15:14.551000-05:00,750,SPRD/FLR,0.480536,0.250893,0.827597,22.945,-0.125,902.0,OPENING,,,1.15,2.4,12,PHLX,598.0,545.0,PHLX
1369,13249,7000,ERJ230421P00010000,ERJ,53,2023-04-21,10.0,P,0.17,0.151577,1,AMEX,2023-02-27,2023-02-27 14:19:46.447000-05:00,7000,CROSS,0.536395,0.03292,-0.125624,12.315,-0.035,6824.0,OPENING,,,0.1,0.2,2303,ARCA,807.0,810.0,ARCA
1370,13268,1500,EVRI230421C00020000,EVRI,53,2023-04-21,20.0,C,0.61,0.767901,-1,[MIAX],2023-02-27,2023-02-27 15:53:33.514000-05:00,2000,AUCT,0.382617,-0.037185,0.357274,18.735,0.535,3987.0,OPENING,,,0.6,1.0,0,MPRL,135.0,61.0,BOX
1371,13271,2000,IAI230421P00097000,IAI,53,2023-04-21,97.0,P,1.75,1.44016,1,BOX,2023-02-27,2023-02-27 15:57:34.655000-05:00,2000,FLR,0.249523,0.016893,-0.282582,101.74,-0.62,26177.0,OPENING,,,0.85,2.0,0,CBOE,130.0,98.0,CBOE
1372,13272,1000,EVRI230421C00020000,EVRI,53,2023-04-21,20.0,C,0.6,0.692563,-2,[MULTI],2023-02-27,2023-02-27 15:59:47.872000-05:00,3000,,0.359286,-0.060516,0.366669,18.845,0.645,2700.0,OPENING,,,0.6,0.75,0,BOX,75.0,10.0,ARCA
1373,13283,3500,LUNG230421C00012500,LUNG,52,2023-04-21,12.5,C,0.65,0.928388,-1,BOX,2023-02-28,2023-02-28 10:15:08.348000-05:00,5953,FLR,0.569883,-0.124807,0.409711,11.565,0.575,5945.0,OPENING,,,0.5,1.4,3001,PHLX,93.0,348.0,MIAX
1374,13297,8950,CVE230317P00017000,CVE,17,2023-03-17,17.0,P,0.18,0.20493,-1,[PHLX],2023-02-28,2023-02-28 10:50:48.151000-05:00,9180,FLR,0.46384,-0.001184,-0.188757,18.525,-0.055,9727.0,OPENING,,,0.15,0.25,2147,PHLX,2666.0,1204.0,PHLX
1375,13299,1500,HPP230421P00007500,HPP,52,2023-04-21,7.5,P,0.15,0.075272,2,[CBOE],2023-02-28,2023-02-28 10:53:20.209000-05:00,2000,FLR,0.535959,-0.048134,-0.146445,9.295,-0.045,1181.0,OPENING,,,0.0,0.15,0,MPRL,0.0,484.0,MRX
1376,13308,4100,AMGN230317P00230000,AMGN,17,2023-03-17,230.0,P,2.73,2.63473,2,PHLX,2023-02-28,2023-02-28 11:22:04.331000-05:00,4213,SPRD/FLR,0.222109,0.00599,-0.353149,233.51,-0.94,77260.0,OPENING,,,2.54,2.73,410,NOM,1.0,145.0,AMEX
1377,13309,8200,AMGN230317P00220000,AMGN,17,2023-03-17,220.0,P,0.75,0.820181,-2,PHLX,2023-02-28,2023-02-28 11:22:04.333000-05:00,8407,SPRD/FLR,0.247612,-0.009862,-0.120714,233.51,-0.94,84931.0,OPENING,,,0.75,0.88,323,AMEX,345.0,1.0,MPRL
1378,13311,500,CRGY230317C00012500,CRGY,17,2023-03-17,12.5,C,0.2,0.173901,2,ARCA,2023-02-28,2023-02-28 11:25:15.219000-05:00,500,,0.418485,-0.211169,0.305843,11.915,0.035001,453.0,OPENING,,,0.15,0.2,138,MPRL,24.0,500.0,ARCA
1379,13314,7002,DOCU230317P00042500,DOCU,17,2023-03-17,42.5,P,0.339674,0.324955,1,[MULTI],2023-02-28,2023-02-28 11:31:36.314000-05:00,7584,ISO,1.13599,0.05949,-0.049633,61.8556,2.09556,9615.0,OPENING,,,0.27,0.34,2315,BXO,155.0,692.0,PHLX
1380,13328,7612,MGM230421C00050000,MGM,52,2023-04-21,50.0,C,0.27,0.258737,2,EDGX,2023-02-28,2023-02-28 12:02:24.060000-05:00,16221,AUCT,0.293225,-0.007153,0.121778,43.285,0.444965,25593.0,OPENING,,,0.25,0.27,2593,MIAX,311.0,2.0,NOM
1381,13330,20000,MRNS230317C00007000,MRNS,17,2023-03-17,7.0,C,0.925,0.830649,1,[ARCA],2023-02-28,2023-02-28 12:06:23.848000-05:00,20000,CROSS,1.25227,0.096312,0.621585,7.155,0.19,12082.0,OPENING,,,0.7,0.95,120,PHLX,211.0,62.0,BOX
1382,13334,4411,MTTR230421C00003500,MTTR,52,2023-04-21,3.5,C,0.15,0.185231,-2,[MULTI],2023-02-28,2023-02-28 12:48:31.487000-05:00,6435,,0.643046,-0.090331,0.346678,3.045,0.015,1880.0,OPENING,,,0.15,0.2,2548,BOX,6786.0,1192.0,EMLD
1383,13361,1835,ASTL230519C00007500,ASTL,80,2023-05-19,7.5,C,1.05,0.949999,2,BOX,2023-02-28,2023-02-28 14:12:13.118000-05:00,2327,FLR,0.608163,-0.027105,0.61806,8.045,0.455,2503.0,OPENING,,,0.95,1.05,1567,PHLX,103.0,6.0,BZX
1384,13369,1890,AEP230421C00095000,AEP,52,2023-04-21,95.0,C,0.71,0.725,-1,[BOX],2023-02-28,2023-02-28 14:17:21.613000-05:00,1918,FLR,0.177702,-0.001893,0.2256,89.435,-0.635,19424.0,OPENING,,,0.65,0.8,60,PHLX,407.0,148.0,EMLD
1385,13373,1224,STKL230421C00007500,STKL,52,2023-04-21,7.5,C,0.999583,0.916385,1,[MULTI],2023-02-28,2023-02-28 14:21:40.896000-05:00,1225,,0.610578,0.018192,0.672314,7.815,0.245,1353.0,OPENING,,,0.85,1.0,1,BOX,79.0,118.0,BOX
1386,13384,777,SFM230317P00029000,SFM,17,2023-03-17,29.0,P,0.649858,0.609489,1,[MULTI],2023-02-28,2023-02-28 14:51:16.866000-05:00,2867,ISO,0.520991,0.032298,-0.286294,30.6451,-0.28494,1753.0,OPENING,,,0.55,0.65,244,PHLX,77.0,110.0,AMEX
1387,13385,4200,SFM230317P00029000,SFM,17,2023-03-17,29.0,P,0.7,0.627415,2,CBOE,2023-02-28,2023-02-28 14:51:33.784000-05:00,7089,FLR,0.537936,0.049243,-0.294999,30.605,-0.325,9593.0,OPENING,,,0.55,0.7,244,AMEX,129.0,1.0,NOM
1388,13391,2998,XLB230317P00080000,XLB,17,2023-03-17,80.0,P,0.74,0.686404,1,[CBOE],2023-02-28,2023-02-28 15:17:39.623000-05:00,3004,AUCT,0.230788,0.01246,-0.285598,82.045,0.584982,18122.0,OPENING,,,0.6,0.75,534,CBOE,563.0,310.0,CBOE
1389,13398,505,SCHN230421C00035000,SCHN,52,2023-04-21,35.0,C,1.35,1.32456,1,[MULTI],2023-02-28,2023-02-28 15:38:57.235000-05:00,516,,0.450342,-0.013871,0.387559,32.65,-0.05,2371.0,OPENING,,,1.25,1.4,84,MPRL,6.0,156.0,MRX
1390,13408,10331,CP230317P00070000,CP,17,2023-03-17,70.0,P,0.55,0.484991,2,PHLX,2023-02-28,2023-02-28 16:11:52.969000-05:00,21822,LATE,0.401764,0.067605,-0.155498,76.0443,-1.21571,40692.0,OPENING,,,0.45,0.55,981,ARCA,1.0,25.0,NOM
1391,13409,17218,CP230317P00060000,CP,17,2023-03-17,60.0,P,0.1,0.048086,2,PHLX,2023-02-28,2023-02-28 16:12:27.002000-05:00,20033,LATE,0.591061,0.049768,-0.026729,76.0655,-1.1945,17614.0,OPENING,,,0.0,0.1,49,AMEX,0.0,1.0,AMEX
1392,13410,6887,CP230317P00070000,CP,17,2023-03-17,70.0,P,0.6,0.481242,3,PHLX,2023-02-28,2023-02-28 16:13:40.294000-05:00,20709,LATE,0.415465,0.081306,-0.16197,76.0699,-1.19011,27853.0,OPENING,,,0.45,0.55,981,ARCA,1.0,25.0,NOM
1393,13430,33325,PTEN230421P00010000,PTEN,51,2023-04-21,10.0,P,0.13,0.109569,-1,PHLX,2023-03-01,2023-03-01 10:07:06.429000-05:00,33325,COB/AUCT,0.675192,0.081492,-0.075623,13.8748,0.254801,24754.0,OPENING,,,0.05,0.45,0,PHLX,728.0,2031.0,PHLX
1394,13450,3500,CHS230421C00007000,CHS,51,2023-04-21,7.0,C,0.1,0.124045,-2,[MULTI],2023-03-01,2023-03-01 11:05:13.945000-05:00,3503,FLR,0.43515,-0.060802,0.200169,5.995,0.245,2207.0,OPENING,,,0.1,0.15,21,PHLX,1465.0,63.0,EMLD
1395,13468,10000,CVE230421P00018000,CVE,51,2023-04-21,18.0,P,0.800301,0.859276,-1,[MULTI],2023-03-01,2023-03-01 11:52:14.554000-05:00,12010,,0.390434,-0.026281,-0.390127,18.525,0.085,26477.0,OPENING,,,0.8,0.9,199,PHLX,1776.0,611.0,CBOE
1396,13490,1317,INBX230317P00017500,INBX,16,2023-03-17,17.5,P,0.3,0.292974,1,ARCA,2023-03-01,2023-03-01 13:00:35.206000-05:00,1337,FLR,1.36225,0.073882,-0.084002,24.645,0.585,1053.0,OPENING,,,0.0,0.55,583,ARCA,0.0,30.0,PHLX
1397,13494,29217,NEE230317P00080000,NEE,16,2023-03-17,80.0,P,10.09,10.085,-1,CBOE,2023-03-01,2023-03-01 13:02:29.684000-05:00,32889,SPRD/LEG/FLR,0.344744,0.093807,-0.985658,69.915,-1.115,16104.0,OPENING,,,10.0,10.2,9426,BOX,34.0,50.0,BOX
1398,13505,2000,SGEN230519P00140000,SGEN,79,2023-05-19,140.0,P,1.5,1.87884,-1,ARCA,2023-03-01,2023-03-01 13:34:34.658000-05:00,2000,SPRD/FLR,0.427547,-0.074347,-0.085939,178.845,-0.845,26390.0,OPENING,,,1.3,2.4,8,PHLX,10.0,1.0,C2
1399,13510,645,THS230317C00050000,THS,16,2023-03-17,50.0,C,0.450078,0.54998,-2,[MULTI],2023-03-01,2023-03-01 13:54:18.857000-05:00,647,ISO,0.250103,-0.095569,0.291276,48.57,-0.22,2260.0,OPENING,,,0.45,0.65,555,PHLX,20.0,53.0,PHLX
1400,13520,2800,BALL230421P00050000,BALL,51,2023-04-21,50.0,P,0.74,0.750958,-1,[ARCA],2023-03-01,2023-03-01 14:36:14.377000-05:00,2808,FLR,0.331571,0.001014,-0.190808,54.97,-1.24,15748.0,OPENING,,,0.7,0.8,38,PHLX,180.0,41.0,C2
1401,13523,2355,BNO230519P00028000,BNO,79,2023-05-19,28.0,P,1.80192,2.04902,-1,[MULTI],2023-03-01,2023-03-01 14:43:16.835000-05:00,2355,,0.345059,-0.041853,-0.469923,27.9,0.36,12085.0,OPENING,,,1.8,2.3,1,CBOE,315.0,295.0,CBOE
1402,13543,10000,XLU230317C00066000,XLU,16,2023-03-17,66.0,C,0.35,0.340646,1,[MULTI],2023-03-01,2023-03-01 15:49:07.876000-05:00,10327,AUCT,0.185428,-0.007669,0.244344,64.065,-0.935003,42533.0,OPENING,,,0.32,0.36,3514,CBOE,2649.0,79.0,EMLD
1403,13567,2531,DQ230317C00050000,DQ,15,2023-03-17,50.0,C,1.4,1.35593,2,EMLD,2023-03-02,2023-03-02 10:37:02.316000-05:00,3196,,0.531,-0.025136,0.400274,48.295,1.005,9641.0,OPENING,,,1.3,1.4,727,PHLX,139.0,2531.0,EMLD
1404,13576,3025,VLY230421P00011000,VLY,50,2023-04-21,11.0,P,0.394969,0.264094,1,[MULTI],2023-03-02,2023-03-02 11:14:52.266000-05:00,3025,,0.32652,0.118286,-0.393539,11.325,-0.155,4832.0,OPENING,,,0.1,0.4,2,BOX,36.0,381.0,PHLX
1405,13595,500,KTB230421P00050000,KTB,50,2023-04-21,50.0,P,1.75,1.83157,-2,ARCA,2023-03-02,2023-03-02 12:01:19.001000-05:00,505,SPRD/FLR,0.352368,-0.017436,-0.357081,52.245,0.695,3578.0,OPENING,,,1.75,1.9,8,PHLX,50.0,9.0,ARCA
1406,13602,1063,OZK230421P00040000,OZK,50,2023-04-21,40.0,P,0.9,0.873991,2,[MULTI],2023-03-02,2023-03-02 12:49:40.690000-05:00,4294,ISO,0.36059,0.005713,-0.246882,43.54,-1.98,5387.0,OPENING,,,0.85,0.9,65,PHLX,101.0,46.0,PHLX
1407,13603,14941,ARI230519P00010000,ARI,78,2023-05-19,10.0,P,0.339997,0.302425,1,[PHLX],2023-03-02,2023-03-02 12:52:55.424000-05:00,15006,FLR,0.360025,0.015593,-0.289928,11.065,-0.185,25370.0,OPENING,,,0.25,0.35,244,MPRL,136.0,5.0,CBOE
1408,13615,630,CMA230421C00070000,CMA,50,2023-04-21,70.0,C,2.09556,2.02414,1,[MULTI],2023-03-02,2023-03-02 13:40:25.916000-05:00,734,ISO,0.306278,0.005426,0.409088,68.005,-2.675,6107.0,OPENING,,,1.95,2.1,202,AMEX,13.0,207.0,AMEX
1409,13619,10000,ACRE230519P00010000,ACRE,78,2023-05-19,10.0,P,0.29,0.250458,1,[BOX],2023-03-02,2023-03-02 13:54:25.421000-05:00,10105,FLR,0.339064,0.016517,-0.237359,11.215,0.015,15581.0,OPENING,,,0.2,0.3,390,PHLX,25.0,21.0,PHLX
1410,13645,3437,BHP230421P00057500,BHP,50,2023-04-21,57.5,P,0.780012,0.806198,-1,[PHLX],2023-03-02,2023-03-02 14:51:33.374000-05:00,3439,FLR,0.31555,0.003117,-0.183033,64.935,1.775,21808.0,OPENING,,,0.75,0.85,1040,CBOE,256.0,82.0,PHLX
1411,13657,20000,ACWI230421P00082000,ACWI,50,2023-04-21,82.0,P,0.25,0.68477,-1,PHLX,2023-03-02,2023-03-02 15:42:40.184000-05:00,20000,SPRD/CROSS/TIED,0.176984,-0.030859,-0.091632,88.995,0.585,112322.0,OPENING,,,0.2,1.2,41,CBOE,1882.0,687.0,PHLX
1412,13658,20000,ACWI230421C00082000,ACWI,50,2023-04-21,82.0,C,8.2,7.96868,2,PHLX,2023-03-02,2023-03-02 15:42:40.184000-05:00,20000,SPRD/CROSS/TIED,0.268775,0.060932,0.815537,88.995,0.585,175532.0,OPENING,,,6.6,8.2,0,CBOE,2048.0,53.0,PHLX
1413,13659,1999,RES230421C00010000,RES,50,2023-04-21,10.0,C,0.45,0.477365,-2,[MULTI],2023-03-02,2023-03-02 15:59:51.219000-05:00,825,,0.429306,-0.053357,0.437854,9.565,0.435,2790.0,OPENING,,,0.45,0.6,59,BOX,2128.0,41.0,BOX
1414,13670,865,AVY230421P00165000,AVY,49,2023-04-21,165.0,P,2.23,2.52228,-1,CBOE,2023-03-03,2023-03-03 10:15:27.755000-05:00,865,AUCT,0.312515,-0.005361,-0.188625,180.255,-1.315,15569.0,OPENING,,,1.8,3.3,25,PHLX,22.0,6.0,BOX
1415,13674,2550,WES230421C00028000,WES,49,2023-04-21,28.0,C,0.7,0.76646,-1,PHLX,2023-03-03,2023-03-03 10:24:57.405000-05:00,3000,SPRD/FLR,0.26209,-0.015565,0.399851,27.045,0.375,9790.0,OPENING,,,0.6,0.95,22,PHLX,170.0,280.0,PHLX
1416,13709,3000,DM230519P00003000,DM,77,2023-05-19,3.0,P,0.75,0.794207,-2,[MULTI],2023-03-03,2023-03-03 12:45:27.245000-05:00,4889,,0.722886,-0.280474,-0.724088,2.335,0.295,1073.0,OPENING,,,0.75,0.8,100,PHLX,1793.0,86.0,EMLD
1417,13720,500,NXST230519P00165000,NXST,77,2023-05-19,165.0,P,3.75,4.00107,-1,BOX,2023-03-03,2023-03-03 13:44:45.692000-05:00,1259,SPRD/FLR,0.328908,-0.015919,-0.221383,182.34,-1.45,12486.0,OPENING,,,3.7,4.3,24,AMEX,4.0,7.0,AMEX
1418,13768,2000,ASND230421C00120000,ASND,46,2023-04-21,120.0,C,1.8,2.81879,-1,AMEX,2023-03-06,2023-03-06 09:50:50.341000-05:00,2000,FLR,0.269517,-0.130557,0.284101,112.29,-1.83,27228.0,OPENING,,,1.0,5.0,1002,AMEX,22.0,16.0,PHLX
1419,13782,5000,EMR230421C00092500,EMR,46,2023-04-21,92.5,C,1.33346,1.19976,3,[MULTI],2023-03-06,2023-03-06 10:29:49.218000-05:00,5013,ISO,0.222744,0.01268,0.297647,87.84,2.3,54420.0,OPENING,,,1.15,1.25,227,BOX,74.0,103.0,PHLX
1420,13784,10000,SAVE230421P00017500,SAVE,46,2023-04-21,17.5,P,1.02,0.999123,1,AMEX,2023-03-06,2023-03-06 10:33:56.790000-05:00,10010,SPRD/FLR,0.556655,0.007223,-0.365491,18.33,0.4,24480.0,OPENING,,,0.97,1.03,330,NOM,5.0,1.0,NOM
